CLNT_ID,REQUEST_REFERENCE,APPL_ID,CLNT_NAME,STATUS_SIMF,SERVICE,SUBSERVICE,FREQ,FREQ_PAIR,ERP_PWR_DBM,BWIDTH,ZONA,HGT_ANT,MASTER_PLZN_CODE,SITE_ID_CODE,SITE_DESC,STATUS_MYSPECTRA,STN_NAME,STN_ADDR,SID_LONG,SID_LAT,PLUS_CODE_MYSPECTRA,PLUS_CODE_KALKULASI,LONGITUDE_CENTER_KALKULASI,LATITUDE_CENTER_KALKULASI,VILLAGE,DISTRICT,CITY,PROVINSI,APPL_DATE,LICENCE_DATE,VALIDITY_DATE,UPT,Status Verifikasi UPT 2024
00105553,0365250/1,024477042016,TELEKOMUNIKASI INDONESIA TBK,Granted,Fixed Service,PP,7387,7226,58.66091,28000,5,40,V,,,Belum ada MDRS di MySpectra,KKA062_DMT ISAT KALUKULUKU,"JL.KALUKULUKU, KEC. KODEOHA, KAB. KOLAKA UTARA, PROVINSI SULAWESI TENGGARA",120.9070000,-3.3852222,,6Q82JW74+WQ,120.9069375,-3.3851875,,KODEOHA,KOLAKA UTARA,SULAWESI TENGGARA,11/1/2023,11/1/2023,4/20/2026,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
00105553,0365250/1,024477042016,TELEKOMUNIKASI INDONESIA TBK,Granted,Fixed Service,PP,7226,7387,58.66091,28000,5,40,V,,,Belum ada MDRS di MySpectra,KKA021_TOBAKU,"J.POROS TRANS SULAWESI,KEC.LASUSUSA, KEL. TOBAKU, KEC. KATOI, KAB. KOLAKA UTARA, PROVINSI SULAWESI TENGGARA",120.8680556,-3.4286111,,6Q82HVC9+H6,120.8680625,-3.4285625,,KATOI,KOLAKA UTARA,SULAWESI TENGGARA,11/1/2023,11/1/2023,4/20/2026,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
00105553,1119229/3,02381565062021,TELEKOMUNIKASI INDONESIA TBK,Granted,Fixed Service,PP,7470,7631,66.3897,28000,4,55,H,0001,,Belum ada MDRS di MySpectra,KDI021_ABUKI,"JL. POROS ABUKI, SULAWESI TENGGARA",121.9323889,-3.7616611,,6Q836WQJ+8X,121.9324375,-3.7616875,,ABUKI,KONAWE,SULAWESI TENGGARA,12/12/2023,12/13/2023,6/3/2026,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
8071,0487739/2,029711082017,"TELEKOMUNIKASI SELULAR, PT.",Granted,Fixed Service,PP,7603,7442,59.4897,28000,4,40,V,0002,,Belum ada MDRS di MySpectra,UNH001_UNH001_UNAAHA,"JL. SMU NEG 1, KAB. UNAAHA, KAB. KONAWE, PROVINSI SULAWESI TENGGARA  UNAAHA",122.0536889,-3.8587694,,6Q8443R3+FF,122.0536875,-3.8588125,,UNAAHA,KONAWE,SULAWESI TENGGARA,3/28/2024,3/28/2024,9/9/2027,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
00105553,1119229/3,02381565062021,TELEKOMUNIKASI INDONESIA TBK,Granted,Fixed Service,PP,7631,7470,66.3897,28000,4,60,H,0002,,Belum ada MDRS di MySpectra,UNH001_UNAAHA,"JL. SMU NEG 1, KAB. UNAAHA, SULAWESI TENGGARA",122.0536889,-3.8587694,,6Q8443R3+FF,122.0536875,-3.8588125,,UNAAHA,KONAWE,SULAWESI TENGGARA,12/12/2023,12/13/2023,6/3/2026,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
00105553,0362673/1,022856032016,TELEKOMUNIKASI INDONESIA TBK,Granted,Fixed Service,PP,7394,7233,59.4897,28000,4,40,V,0002,,Belum ada MDRS di MySpectra,KDI082_STO KENDARI MANDONGA,"STO TELKOM KENDARI, JL. AHMAD YANI, KEC. WUA-WUA, KOTA KENDARI, PROVINSI SULAWESI TENGGARA",122.4994444,-3.9971889,,6Q842F3X+4Q,122.4994375,-3.9971875,,WUA-WUA,KOTA KENDARI,SULAWESI TENGGARA,11/2/2023,11/2/2023,4/6/2026,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
00105553,0362673/1,022856032016,TELEKOMUNIKASI INDONESIA TBK,Granted,Fixed Service,PP,7233,7394,59.4897,28000,4,40,V,0001,,Belum ada MDRS di MySpectra,KDI010_TERMINAL POWATU KENDARI,"TERMINAL POWATU, KEC. PUUWATU, KOTA KENDARI, PROVINSI SULAWESI TENGGARA",122.4625000,-3.9683333,,6Q842FJ6+MX,122.4624375,-3.9683125,,PUUWATU,KOTA KENDARI,SULAWESI TENGGARA,11/2/2023,11/2/2023,4/6/2026,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
909,2856968,02922211102023,"INDOSAT TBK, PT.",Granted,Fixed Service,PP,15271,14781,58.29991,28000,5,70,H,0001,,Belum ada MDRS di MySpectra,30RHA0016_LABASA_TONGKUNOSLT_PL,"Jl. Ampera, Lawama, Kec. Tongkuno Sel., Kabupaten Muna, Sulawesi Tenggara 93662",122.5229389,-5.1929694,,6Q64RG4F+R5,122.5229375,-5.1929375,,TONGKUNO SELATAN,MUNA,SULAWESI TENGGARA,10/23/2023,11/1/2023,10/30/2028,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
909,2856968,02922211102023,"INDOSAT TBK, PT.",Granted,Fixed Service,PP,14781,15271,58.29991,28000,5,50,H,0002,,Belum ada MDRS di MySpectra,30RHA0006_LIANOSA_RHA_TB,"DESA LIANOSA, KECAMATAN TONGKUNO SELATAN, KABUPATEN MUNA PROVINSI SULAWESI TENGGARA",122.5199194,-5.1633694,,6Q64RGP9+MX,122.5199375,-5.1633125,,TONGKUNO SELATAN,MUNA,SULAWESI TENGGARA,10/23/2023,11/1/2023,10/30/2028,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
00105553,2859579,02923246102023,TELEKOMUNIKASI INDONESIA TBK,Granted,Fixed Service,PP,12961,13227,62.4515,28000,5,40,V,,,Belum ada MDRS di MySpectra,TWA005_PERMANENISASI COMBAT COI080,"Tinondo, Kec. Tinondo, Kabupaten Kolaka Timur, Sulawesi Tenggara",121.8088194,-3.9579500,,6Q832RR5+RG,121.8088125,-3.9579375,,TINONDO,KOLAKA TIMUR,SULAWESI TENGGARA,10/24/2023,11/20/2023,11/18/2028,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
00105553,2859573,02923243102023,TELEKOMUNIKASI INDONESIA TBK,Granted,Fixed Service,PP,12821,13087,62.2515,28000,5,40,H,,,Belum ada MDRS di MySpectra,TWA005_PERMANENISASI COMBAT COI080,"Tinondo, Kec. Tinondo, Kabupaten Kolaka Timur, Sulawesi Tenggara",121.8088194,-3.9579500,,6Q832RR5+RG,121.8088125,-3.9579375,,TINONDO,KOLAKA TIMUR,SULAWESI TENGGARA,10/24/2023,11/20/2023,11/18/2028,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
00105553,2859575,02923244102023,TELEKOMUNIKASI INDONESIA TBK,Granted,Fixed Service,PP,12877,13143,62.2515,28000,5,40,H,,,Belum ada MDRS di MySpectra,TWA005_PERMANENISASI COMBAT COI080,"Tinondo, Kec. Tinondo, Kabupaten Kolaka Timur, Sulawesi Tenggara",121.8088194,-3.9579500,,6Q832RR5+RG,121.8088125,-3.9579375,,TINONDO,KOLAKA TIMUR,SULAWESI TENGGARA,10/24/2023,11/20/2023,11/18/2028,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
00105553,2859577,02923245102023,TELEKOMUNIKASI INDONESIA TBK,Granted,Fixed Service,PP,12905,13171,62.4515,28000,5,40,V,,,Belum ada MDRS di MySpectra,TWA005_PERMANENISASI COMBAT COI080,"Tinondo, Kec. Tinondo, Kabupaten Kolaka Timur, Sulawesi Tenggara",121.8088194,-3.9579500,,6Q832RR5+RG,121.8088125,-3.9579375,,TINONDO,KOLAKA TIMUR,SULAWESI TENGGARA,10/24/2023,11/20/2023,11/18/2028,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
00105553,3224828/1,02997415042024,TELEKOMUNIKASI INDONESIA TBK,Granted,Fixed Service,PP,13115,12849,63.0515,28000,5,38,V,,,Belum ada MDRS di MySpectra,KKA137_REP. LALONGOLA,"Desa Talodo, Kec. Lalolae Kabupaten Kolaka Timur",121.8252306,-4.0142694,,6Q73XRPG+73,121.8251875,-4.0143125,,TIRAWUTA,KOLAKA TIMUR,SULAWESI TENGGARA,5/28/2024,5/28/2024,5/23/2029,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
00105553,3224824,02997411042024,TELEKOMUNIKASI INDONESIA TBK,Granted,Fixed Service,PP,13031,12765,63.0515,28000,5,38,V,,,Belum ada MDRS di MySpectra,KKA137_REP. LALONGOLA,"Desa Talodo, Kec. Lalolae Kabupaten Kolaka Timur",121.8252306,-4.0142694,,6Q73XRPG+73,121.8251875,-4.0143125,,TIRAWUTA,KOLAKA TIMUR,SULAWESI TENGGARA,4/25/2024,5/24/2024,5/23/2029,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
00105553,2859579,02923246102023,TELEKOMUNIKASI INDONESIA TBK,Granted,Fixed Service,PP,13227,12961,62.4515,28000,5,40,V,,,Belum ada MDRS di MySpectra,KKA137_REP. LALONGOLA,"Desa Talodo, Kec. Lalolae Kabupaten Kolaka Timur",121.8252306,-4.0142694,,6Q73XRPG+73,121.8251875,-4.0143125,,TIRAWUTA,KOLAKA TIMUR,SULAWESI TENGGARA,10/24/2023,11/20/2023,11/18/2028,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
00105553,2859573,02923243102023,TELEKOMUNIKASI INDONESIA TBK,Granted,Fixed Service,PP,13087,12821,62.2515,28000,5,40,H,,,Belum ada MDRS di MySpectra,KKA137_REP. LALONGOLA,"Desa Talodo, Kec. Lalolae Kabupaten Kolaka Timur",121.8252306,-4.0142694,,6Q73XRPG+73,121.8251875,-4.0143125,,TIRAWUTA,KOLAKA TIMUR,SULAWESI TENGGARA,10/24/2023,11/20/2023,11/18/2028,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
00105553,2859575,02923244102023,TELEKOMUNIKASI INDONESIA TBK,Granted,Fixed Service,PP,13143,12877,62.2515,28000,5,40,H,,,Belum ada MDRS di MySpectra,KKA137_REP. LALONGOLA,"Desa Talodo, Kec. Lalolae Kabupaten Kolaka Timur",121.8252306,-4.0142694,,6Q73XRPG+73,121.8251875,-4.0143125,,TIRAWUTA,KOLAKA TIMUR,SULAWESI TENGGARA,10/24/2023,11/20/2023,11/18/2028,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
00105553,2859577,02923245102023,TELEKOMUNIKASI INDONESIA TBK,Granted,Fixed Service,PP,13171,12905,62.4515,28000,5,40,V,,,Belum ada MDRS di MySpectra,KKA137_REP. LALONGOLA,"Desa Talodo, Kec. Lalolae Kabupaten Kolaka Timur",121.8252306,-4.0142694,,6Q73XRPG+73,121.8251875,-4.0143125,,TIRAWUTA,KOLAKA TIMUR,SULAWESI TENGGARA,10/24/2023,11/20/2023,11/18/2028,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
909,2838075,02920847102023,"INDOSAT TBK, PT.",Granted,Fixed Service,PP,8482,8363,47.4,28000,5,62,H,,,Belum ada MDRS di MySpectra,30RHA0009-WAKOBALU_AGUNG_TB,"Wakobulu Agung, Kec. Kabangka, Kabupaten Muna, Sulawesi Tenggara 93664",122.4281444,-4.9529944,,6Q742CWH+R7,122.4281875,-4.9529375,,KABANGKA,MUNA,SULAWESI TENGGARA,10/18/2023,11/1/2023,10/30/2028,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
909,2838069,02920844102023,"INDOSAT TBK, PT.",Granted,Fixed Service,PP,8454,8335,47.4,28000,5,62,V,,,Belum ada MDRS di MySpectra,30RHA0009-WAKOBALU_AGUNG_TB,"Wakobulu Agung, Kec. Kabangka, Kabupaten Muna, Sulawesi Tenggara 93664",122.4281444,-4.9529944,,6Q742CWH+R7,122.4281875,-4.9529375,,KABANGKA,MUNA,SULAWESI TENGGARA,10/18/2023,11/1/2023,10/30/2028,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
909,2814722,02917997102023,"INDOSAT TBK, PT.",Granted,Fixed Service,PP,8207.27,7895.95,48.19181,29650,5,62,V,,,Belum ada MDRS di MySpectra,30RHA0009-WAKOBALU_AGUNG_TB,"Wakobulu Agung, Kec. Kabangka, Kabupaten Muna, Sulawesi Tenggara 93664",122.4281444,-4.9529944,,6Q742CWH+R7,122.4281875,-4.9529375,,KABANGKA,MUNA,SULAWESI TENGGARA,10/12/2023,11/1/2023,10/30/2028,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
909,2802056,02914082102023,"INDOSAT TBK, PT.",Granted,Fixed Service,PP,7080,6740,59.68754,40000,5,64,H,,,Belum ada MDRS di MySpectra,30RHA0009-WAKOBALU_AGUNG_TB,"Wakobulu Agung, Kec. Kabangka, Kabupaten Muna, Sulawesi Tenggara 93664",122.4281444,-4.9529944,,6Q742CWH+R7,122.4281875,-4.9529375,,KABANGKA,MUNA,SULAWESI TENGGARA,10/4/2023,10/26/2023,10/24/2028,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
909,2814726,02917999102023,"INDOSAT TBK, PT.",Granted,Fixed Service,PP,8236.92,7925.6,48.19181,29650,5,62,V,,,Belum ada MDRS di MySpectra,30RHA0009-WAKOBALU_AGUNG_TB,"Wakobulu Agung, Kec. Kabangka, Kabupaten Muna, Sulawesi Tenggara 93664",122.4281444,-4.9529944,,6Q742CWH+R7,122.4281875,-4.9529375,,KABANGKA,MUNA,SULAWESI TENGGARA,10/12/2023,11/8/2023,11/6/2028,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
909,2802052,02914080102023,"INDOSAT TBK, PT.",Granted,Fixed Service,PP,7040,6700,59.68754,40000,5,64,H,,,Belum ada MDRS di MySpectra,30RHA0009-WAKOBALU_AGUNG_TB,"Wakobulu Agung, Kec. Kabangka, Kabupaten Muna, Sulawesi Tenggara 93664",122.4281444,-4.9529944,,6Q742CWH+R7,122.4281875,-4.9529375,,KABANGKA,MUNA,SULAWESI TENGGARA,10/4/2023,10/26/2023,10/24/2028,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
909,2814732,02918002102023,"INDOSAT TBK, PT.",Granted,Fixed Service,PP,8426,8307,48.19181,28000,5,62,H,,,Belum ada MDRS di MySpectra,30RHA0009-WAKOBALU_AGUNG_TB,"Wakobulu Agung, Kec. Kabangka, Kabupaten Muna, Sulawesi Tenggara 93664",122.4281444,-4.9529944,,6Q742CWH+R7,122.4281875,-4.9529375,,KABANGKA,MUNA,SULAWESI TENGGARA,10/12/2023,11/1/2023,10/30/2028,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
909,2838071,02920845102023,"INDOSAT TBK, PT.",Granted,Fixed Service,PP,8454,8335,47.4,28000,5,62,H,,,Belum ada MDRS di MySpectra,30RHA0009-WAKOBALU_AGUNG_TB,"Wakobulu Agung, Kec. Kabangka, Kabupaten Muna, Sulawesi Tenggara 93664",122.4281444,-4.9529944,,6Q742CWH+R7,122.4281875,-4.9529375,,KABANGKA,MUNA,SULAWESI TENGGARA,10/18/2023,11/1/2023,10/30/2028,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
909,2814728,02918000102023,"INDOSAT TBK, PT.",Granted,Fixed Service,PP,8236.92,7925.6,48.19181,29650,5,62,H,,,Belum ada MDRS di MySpectra,30RHA0009-WAKOBALU_AGUNG_TB,"Wakobulu Agung, Kec. Kabangka, Kabupaten Muna, Sulawesi Tenggara 93664",122.4281444,-4.9529944,,6Q742CWH+R7,122.4281875,-4.9529375,,KABANGKA,MUNA,SULAWESI TENGGARA,10/12/2023,11/8/2023,11/6/2028,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
909,2814730,02918001102023,"INDOSAT TBK, PT.",Granted,Fixed Service,PP,8426,8307,48.19181,28000,5,62,V,,,Belum ada MDRS di MySpectra,30RHA0009-WAKOBALU_AGUNG_TB,"Wakobulu Agung, Kec. Kabangka, Kabupaten Muna, Sulawesi Tenggara 93664",122.4281444,-4.9529944,,6Q742CWH+R7,122.4281875,-4.9529375,,KABANGKA,MUNA,SULAWESI TENGGARA,10/12/2023,11/1/2023,10/30/2028,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
909,2811574,02917238102023,"INDOSAT TBK, PT.",Granted,Fixed Service,PP,6960,6620,59.68754,40000,5,34,H,,,Belum ada MDRS di MySpectra,30RHA0009-WAKOBALU_AGUNG_TB,"Wakobulu Agung, Kec. Kabangka, Kabupaten Muna, Sulawesi Tenggara 93664",122.4281444,-4.9529944,,6Q742CWH+R7,122.4281875,-4.9529375,,KABANGKA,MUNA,SULAWESI TENGGARA,10/10/2023,11/1/2023,10/30/2028,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
909,2802046,02914077102023,"INDOSAT TBK, PT.",Granted,Fixed Service,PP,7000,6660,59.68754,40000,5,64,V,,,Belum ada MDRS di MySpectra,30RHA0009-WAKOBALU_AGUNG_TB,"Wakobulu Agung, Kec. Kabangka, Kabupaten Muna, Sulawesi Tenggara 93664",122.4281444,-4.9529944,,6Q742CWH+R7,122.4281875,-4.9529375,,KABANGKA,MUNA,SULAWESI TENGGARA,10/4/2023,10/26/2023,10/24/2028,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
909,2802048,02914078102023,"INDOSAT TBK, PT.",Granted,Fixed Service,PP,7000,6660,59.68754,40000,5,64,H,,,Belum ada MDRS di MySpectra,30RHA0009-WAKOBALU_AGUNG_TB,"Wakobulu Agung, Kec. Kabangka, Kabupaten Muna, Sulawesi Tenggara 93664",122.4281444,-4.9529944,,6Q742CWH+R7,122.4281875,-4.9529375,,KABANGKA,MUNA,SULAWESI TENGGARA,10/4/2023,10/26/2023,10/24/2028,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
909,2811572,02917237102023,"INDOSAT TBK, PT.",Granted,Fixed Service,PP,6960,6620,59.68754,40000,5,34,V,,,Belum ada MDRS di MySpectra,30RHA0009-WAKOBALU_AGUNG_TB,"Wakobulu Agung, Kec. Kabangka, Kabupaten Muna, Sulawesi Tenggara 93664",122.4281444,-4.9529944,,6Q742CWH+R7,122.4281875,-4.9529375,,KABANGKA,MUNA,SULAWESI TENGGARA,10/10/2023,11/1/2023,10/30/2028,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
909,2802054,02914081102023,"INDOSAT TBK, PT.",Granted,Fixed Service,PP,7080,6740,59.68754,40000,5,64,V,,,Belum ada MDRS di MySpectra,30RHA0009-WAKOBALU_AGUNG_TB,"Wakobulu Agung, Kec. Kabangka, Kabupaten Muna, Sulawesi Tenggara 93664",122.4281444,-4.9529944,,6Q742CWH+R7,122.4281875,-4.9529375,,KABANGKA,MUNA,SULAWESI TENGGARA,10/4/2023,10/26/2023,10/24/2028,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
909,2802050,02914079102023,"INDOSAT TBK, PT.",Granted,Fixed Service,PP,7040,6700,59.68754,40000,5,64,V,,,Belum ada MDRS di MySpectra,30RHA0009-WAKOBALU_AGUNG_TB,"Wakobulu Agung, Kec. Kabangka, Kabupaten Muna, Sulawesi Tenggara 93664",122.4281444,-4.9529944,,6Q742CWH+R7,122.4281875,-4.9529375,,KABANGKA,MUNA,SULAWESI TENGGARA,10/4/2023,10/26/2023,10/24/2028,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
909,2838073,02920846102023,"INDOSAT TBK, PT.",Granted,Fixed Service,PP,8482,8363,47.4,28000,5,62,V,,,Belum ada MDRS di MySpectra,30RHA0009-WAKOBALU_AGUNG_TB,"Wakobulu Agung, Kec. Kabangka, Kabupaten Muna, Sulawesi Tenggara 93664",122.4281444,-4.9529944,,6Q742CWH+R7,122.4281875,-4.9529375,,KABANGKA,MUNA,SULAWESI TENGGARA,10/18/2023,11/1/2023,10/30/2028,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
00105553,1119223/3,02381559062021,TELEKOMUNIKASI INDONESIA TBK,Granted,Fixed Service,PP,7659,7498,66.3897,28000,5,55,V,0001,,Belum ada MDRS di MySpectra,ADL022_TAUBONTO_I1,"JL.AHMAD YANI (POROS KASIPUTE- BOE PINANG),KEL.TAUBONTO,KEC. RAROWATU KAB.BOMBANA PROP. SULTRA",121.8077194,-4.6846694,,6Q738R85+43,121.8076875,-4.6846875,,RAROWATU,BOMBANA,SULAWESI TENGGARA,12/12/2023,12/13/2023,6/3/2026,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
00105553,1119223/3,02381559062021,TELEKOMUNIKASI INDONESIA TBK,Granted,Fixed Service,PP,7498,7659,66.3897,28000,5,65,V,0002,,Belum ada MDRS di MySpectra,ADL023_RAU_RAU_I1,"JL. UPT RAU-RAU,KEL.RAU-RAU ,KEC.RAROWATU,KAB.BOMBANA PROP. SULTRA",121.9305500,-4.7141694,,6Q737WPJ+86,121.9305625,-4.7141875,,RAROWATU,BOMBANA,SULAWESI TENGGARA,12/12/2023,12/13/2023,6/3/2026,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
00105553,1303443/1,02564362042022,TELEKOMUNIKASI INDONESIA TBK,Granted,Fixed Service,PP,13087,12821,62.2515,28000,5,60,H,,,Belum ada MDRS di MySpectra,ADL097_PROTELINDO KOLONO,"JL. KANADA, DESA MODOE JAYA, KECAMATAN KOLONO, KAB KONAWI SELATAN",122.6924389,-4.2986111,,6Q74PM2R+HX,122.6924375,-4.2985625,,KOLONO,KONAWE SELATAN,SULAWESI TENGGARA,11/3/2023,11/3/2023,4/12/2027,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
00105553,1303443/1,02564362042022,TELEKOMUNIKASI INDONESIA TBK,Granted,Fixed Service,PP,12821,13087,62.2515,28000,5,60,H,,,Belum ada MDRS di MySpectra,ADL102_PROTELINDO DESA PUPPI,"JL. POROS KOLONO-KENDARI, RT. 01 DSN 01, DESA TIRAOSU KEC. KOLONO, KAB.",122.6562000,-4.3548111,,6Q74JMW4+3F,122.6561875,-4.3548125,,KOLONO,KONAWE SELATAN,SULAWESI TENGGARA,11/3/2023,11/3/2023,4/12/2027,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
909,2818551,02919170102023,"INDOSAT TBK, PT.",Granted,Fixed Service,PP,13031,12765,53.99962,28000,5,50,H,0001,,Belum ada MDRS di MySpectra,30KKT0017_RARAA_LADONGI_TB,"Raraa, Kec. Ladongi, Kabupaten Kolaka Timur, Sulawesi Tenggara 93573",121.9314111,-4.1680806,,6Q73RWJJ+QH,121.9314375,-4.1680625,,LADONGI,KOLAKA TIMUR,SULAWESI TENGGARA,10/16/2023,11/1/2023,10/30/2028,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
909,2810812,02917084102023,"INDOSAT TBK, PT.",Granted,Fixed Service,PP,13199,12933,53.99962,28000,5,50,V,0001,,Belum ada MDRS di MySpectra,30KKT0017_RARAA_LADONGI_TB,"Raraa, Kec. Ladongi, Kabupaten Kolaka Timur, Sulawesi Tenggara 93573",121.9314111,-4.1680806,,6Q73RWJJ+QH,121.9314375,-4.1680625,,LADONGI,KOLAKA TIMUR,SULAWESI TENGGARA,10/10/2023,11/1/2023,10/30/2028,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
909,2818551,02919170102023,"INDOSAT TBK, PT.",Granted,Fixed Service,PP,12765,13031,53.99962,28000,5,50,H,0002,,Belum ada MDRS di MySpectra,30KKT0004_LANDONGI_EP,JL.H. RIMBUATA NO RT 2 RW 2 DUSUN_KAMPUNG  LADONGI JAYA  93573,121.9066611,-4.1373194,,6Q73VW74+3M,121.9066875,-4.1373125,,LADONGI,KOLAKA TIMUR,SULAWESI TENGGARA,10/16/2023,11/1/2023,10/30/2028,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
909,2810812,02917084102023,"INDOSAT TBK, PT.",Granted,Fixed Service,PP,12933,13199,53.99962,28000,5,50,V,0002,,Belum ada MDRS di MySpectra,30KKT0004_LANDONGI_EP, JL.H. RIMBUATA NO RT 2 RW 2 DUSUN_KAMPUNG  LADONGI JAYA  93573,121.9066611,-4.1373194,,6Q73VW74+3M,121.9066875,-4.1373125,,LADONGI,KOLAKA TIMUR,SULAWESI TENGGARA,10/10/2023,11/1/2023,10/30/2028,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
909,3032801,02959368012024,"INDOSAT TBK, PT.",Granted,Fixed Service,PP,8236.92,7925.6,47.4,29650,5,60,H,0002,,Belum ada MDRS di MySpectra,25KKA003_IWOIMEDA,JL. DUSUN I PANTAI INDAH DESA IWIIMENDA KEC. WOLO,121.1711111,-3.8236944,,6Q8355GC+GC,121.1710625,-3.8236875,,IWOIMENDAA,KOLAKA,SULAWESI TENGGARA,1/9/2024,1/17/2024,1/15/2029,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
909,1344882/1,02611232062022,"INDOSAT TBK, PT.",Granted,Fixed Service,PP,7303,7142,46.9,28000,5,61,H,0002,,Belum ada MDRS di MySpectra,25KKA003-IWOIMEDA,"Jl. Nirannuang No.11, Iwoimendaa, Kec. Wolo, Kabupaten Kolaka, Sulawesi Tenggara 93557",121.1711111,-3.8236944,,6Q8355GC+GC,121.1710625,-3.8236875,,IWOIMENDAA,KOLAKA,SULAWESI TENGGARA,11/16/2023,11/16/2023,7/5/2027,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
909,2901798,02935796112023,"INDOSAT TBK, PT.",Granted,Fixed Service,PP,8468,8349,68,28000,5,61,V,0002,,Belum ada MDRS di MySpectra,25KKA003_IWOIMEDA,JL. DUSUN I PANTAI INDAH DESA IWIIMENDA KEC. WOLO,121.1711111,-3.8236944,,6Q8355GC+GC,121.1710625,-3.8236875,,IWOIMENDAA,KOLAKA,SULAWESI TENGGARA,11/16/2023,11/21/2023,11/19/2028,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
909,2901743,02935777112023,"INDOSAT TBK, PT.",Granted,Fixed Service,PP,8440,8321,64.5897,28000,5,61,V,0001,,Belum ada MDRS di MySpectra,25KKA003_IWOIMEDA,JL. DUSUN I PANTAI INDAH DESA IWIIMENDA KEC. WOLO,121.1711111,-3.8236944,,6Q8355GC+GC,121.1710625,-3.8236875,,IWOIMENDAA,KOLAKA,SULAWESI TENGGARA,11/16/2023,11/21/2023,11/19/2028,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
909,2860914,02923615102023,"INDOSAT TBK, PT.",Granted,Fixed Service,PP,22414,23422,57.7002,112000,5,45,V,0002,,Belum ada MDRS di MySpectra,30KKA0006_ND_GNULU_WOLU,"KEL. ULU WOLO, KEC. WOLO, KAB. KOLAKA, SULAWESI TENGGARA",121.2799306,-3.8435389,,6Q83574H+HX,121.2799375,-3.8435625,,WOLO,KOLAKA,SULAWESI TENGGARA,10/25/2023,11/1/2023,10/30/2028,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
909,2860912,02923613102023,"INDOSAT TBK, PT.",Granted,Fixed Service,PP,22078,23086,57.7002,112000,5,45,V,0002,,Belum ada MDRS di MySpectra,30KKA0006_ND_GNULU_WOLU,"KEL. ULU WOLO, KEC. WOLO, KAB. KOLAKA, SULAWESI TENGGARA",121.2799306,-3.8435389,,6Q83574H+HX,121.2799375,-3.8435625,,WOLO,KOLAKA,SULAWESI TENGGARA,10/25/2023,11/1/2023,10/30/2028,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
